Customer ID,Name,Age,Gender,Email,Phone Number,Purchase History (count),Average Purchase Amount ($),Total Spend ($),Region,Preferred Payment Method,Transaction Time,Transaction Amount,Location Mismatch,Category,Sales_Month_1,Sales_Month_2,Sales_Month_3,Sales_Month_4,Sales_Month_5,Sales_Month_6,Subscription_Start_Date,Last_Login_Date,Complaints,Churn,Days_Since_Last_Login,Subscription_Tenure_Days,Cluster,PCA1,PCA2,Customer_Segment,Spend_per_day,Engagement_Score,Is_Inactive,Avg_Sales_6mo,Sales_Month_7,Predicted_Sales_Month_7,Fraud,Fraud_Probability,Fraud_Risk_Level,Customer_Segment,Churn_Probability,Risk_Level
eb89ca8a-60fb-4edf-9859-ef665a176e5c,Robert Carrillo,62,Female,jonescatherine@yahoo.com,474.385.9016x9224,20,174.36,3487.2,2,Credit Card,2:00 AM,252.6,0,Health,989,292,500,377,453,848,19-02-2025,16-03-2025,1,0,66,91,1,1.4416549239154148,-0.522182691,1,37.90434782608696,1743.6,0,576.5,557,549,0,0,Low,Premium Loyal Customers,0.06,Low
5b42bc51-f2a2-4ca9-a7c8-2d2a1ba7d37f,William Alvarado,73,Female,bmckinney@willis.net,(123)631-8121x34726,11,109.74,1207.14,0,Debit Card,Afternoon,276.63,0,Health,799,298,402,426,253,651,26-11-2023,05-06-2024,4,1,350,542,1,-0.545097906,-2.13512157,1,2.223093922651934,241.428,1,471.5,494,473,0,0,Low,Premium Loyal Customers,0.7674763935958697,High
e4a9c2f0-0839-4c2d-aac7-90242e0a397b,Gabriel Wood,25,Female,johnmiller@peterson.net,001-547-133-5572x4197,7,131.69,921.83,2,Debit Card,2:00 AM,235.51,0,Food,604,574,935,989,370,520,26-09-2023,02-06-2024,1,0,353,603,1,-0.646350329,1.0919164110562325,1,1.5262086092715232,460.915,1,665.3333333333334,445,468,0,0,Low,Premium Loyal Customers,0.5097183432764113,Medium
7af563b5-a1e5-46dd-a5d9-68377f0ffaf0,Jill Bailey,53,Male,erika16@welch-middleton.com,277.794.5249,11,155.47,1710.17,3,UPI,2:00 AM,284.2,1,Furniture,347,727,378,976,680,962,12-11-2023,23-05-2024,0,0,363,556,1,-0.611954118,0.7805873732514242,1,3.0703231597845604,1710.17,1,678.3333333333334,842,831,0,0,Low,Premium Loyal Customers,0.5669975004114508,Medium
66410949-9ddd-4c5f-bfd3-bcdea2be8541,Kelly Perez,74,Non-Binary,jason40@gmail.com,+1-946-858-8160x289,11,218.34,2401.74,0,Debit Card,Night,132.46,0,Electronics,779,490,714,184,416,311,13-03-2024,06-09-2024,1,0,257,434,1,0.3808268022447953,-2.206632101,1,5.521241379310345,1200.87,1,482.3333333333333,287,309,0,0,Low,Premium Loyal Customers,0.17970864698042552,Low
385ecf3a-0358-44b7-adc7-254fbead5c2f,Joseph Kelly,45,Female,conwaygeorge@harrison.net,694-669-9049,8,95.81,766.48,0,PayPal,2:00 AM,345.07,0,Furniture,442,925,405,641,801,968,13-10-2023,15-01-2024,2,0,492,586,1,-1.192334595,-0.862231093,1,1.3057580919931857,255.4933333333333,1,697,707,721,0,0,Low,Premium Loyal Customers,0.2132994230031725,Low
5a4ea879-6c66-4d01-af14-cbf60c347908,Jessica Wood,64,Non-Binary,brandon77@weiss-roman.com,(738)419-1356,13,236.94,3080.22,1,PayPal,Night,278.31,1,Food,670,898,301,131,542,261,02-12-2023,09-02-2025,3,0,101,536,1,0.5660363373384903,-1.05066326,1,5.735977653631284,770.055,0,467.1666666666667,316,332,0,0,Low,Premium Loyal Customers,0.23918573093707304,Low
ff777cbf-3d5f-4df4-8aae-3ff0bf478e75,Linda Gutierrez,21,Male,thomassanchez@hotmail.com,001-804-960-8699,17,158.6,2696.2,0,PayPal,Morning,115.25,0,Electronics,852,932,290,828,662,903,23-03-2023,22-10-2024,2,1,211,790,1,0.4328825061722103,0.1638136363121085,1,3.408596713021492,898.7333333333332,1,744.5,735,739,0,0,Low,Premium Loyal Customers,0.750510641,High
fea83c16-30f4-4ed3-b756-bf9bb661455e,Christy Robinson,56,Female,jacksonthomas@hotmail.com,(972)484-3392,12,128.87,1546.44,1,UPI,2:00 AM,254.13,0,Furniture,862,780,576,172,240,681,16-09-2022,22-01-2024,5,0,485,978,1,-0.771647018,-0.577727776,1,1.579611848825332,257.74,1,551.8333333333334,349,352,0,0,Low,Premium Loyal Customers,0.476445146,Medium
f1d0131c-f50b-4e52-a8dc-be27605c180d,Rodney Brown,18,Non-Binary,ginablackwell@thomas.com,703-624-7243x320,8,28.25,226,3,Debit Card,Morning,211.53,1,Food,551,468,950,142,983,518,04-03-2024,08-05-2024,0,0,378,443,1,-1.324333892,2.038389021,1,0.509009009,226,1,602,534,525,0,0,Low,Premium Loyal Customers,0.19079070252240984,Low
60c23731-c678-4cbb-8bd8-3f825dda6e1a,David Romero,31,Female,allisonwhite@hotmail.com,(474)037-9313,14,152.7,2137.8,1,Debit Card,Morning,433.87,0,Electronics,988,267,438,292,552,382,27-01-2025,05-04-2025,1,0,46,114,1,0.3006907945403185,0.2441372502314926,1,18.589565217391307,1068.9,0,486.5,358,369,0,0,Low,Premium Loyal Customers,0.196300698,Low
157130ea-0816-4355-a664-536cf2a06ca0,Christine Knight,52,Female,anthony98@yahoo.com,4136489338,17,159.36,2709.12,2,PayPal,Evening,218.39,1,Electronics,194,551,527,250,613,475,14-04-2025,14-05-2025,2,0,7,37,1,0.3957481657587205,0.1125650155228109,1,71.29263157894736,903.04,0,435,430,382,0,0,Low,Premium Loyal Customers,0.070747126,Low
1e97a826-3eba-4aa4-82e6-ce01ef1a19a7,Hunter Scott,72,Female,john07@tran-duncan.org,803-832-7463x9895,11,131.54,1446.94,0,Credit Card,Evening,211.47,0,Furniture,212,111,225,664,430,382,28-06-2023,08-09-2024,4,1,255,693,1,-0.073416897,-2.211909039,1,2.084927954,289.388,1,337.3333333333333,448,441,0,0,Low,Premium Loyal Customers,0.8820613339363357,High
140420c1-ee06-475a-9523-3f859dff8e5d,Robert Bennett,50,Male,scottfarrell@woodward.org,+1-615-606-8920x25459,8,94.17,753.36,3,PayPal,Evening,298.86,0,Furniture,549,658,778,551,388,240,23-01-2024,25-08-2024,2,0,269,484,1,-1.163454474,0.7962484063900018,1,1.553319587628866,251.12,1,527.3333333333334,402,369,0,0,Low,Premium Loyal Customers,0.5165379469050931,Medium
ac642849-504c-48e8-8888-9cf48f1c8de4,Katelyn Gonzales,71,Male,kerri02@williamson.net,009.987.9353,15,170.25,2553.75,2,PayPal,Evening,196.61,1,Health,421,617,669,424,511,417,03-02-2024,25-09-2024,1,0,238,473,1,0.2112377511199949,-0.693471385,1,5.387658227848101,1276.875,1,509.8333333333333,343,373,0,0,Low,Premium Loyal Customers,0.1798252758752354,Low
204b33ad-7161-4ce3-8c48-3486fe8e2673,Sandra Hawkins,66,Non-Binary,johnwilson@yahoo.com,-8303,8,108.57,868.56,1,PayPal,2:00 AM,146.98,1,Furniture,444,902,307,613,735,891,05-04-2025,20-05-2025,3,1,1,46,1,-1.126893809,-1.12096608,1,18.48,217.14,0,648.6666666666666,806,719,0,0,Low,Premium Loyal Customers,0.8572619047619048,High
d2981efa-fb27-44ac-ad30-5512a4e271cc,Elizabeth Powell,55,Male,ann04@hotmail.com,001-190-389-8243x3865,4,129.95,519.8,1,UPI,2:00 AM,349.65,1,Food,582,466,933,513,408,901,28-03-2025,29-04-2025,3,0,22,54,1,-1.659819257,-0.572112457,1,9.450909091,129.95,0,633.8333333333334,488,503,0,0,Low,Premium Loyal Customers,0.095595238,Low
ac87a675-0913-4352-ac44-6d59207b2f87,Danielle Moses,23,Female,qsweeney@macdonald.org,6110461701,8,200.88,1607.04,0,Debit Card,Afternoon,221.72,1,Electronics,164,694,253,365,920,178,24-08-2022,07-05-2023,2,0,745,1001,1,-0.011468216,-0.08280749,1,1.603832335329341,535.68,1,429,413,415,0,0,Low,Premium Loyal Customers,0.4979756636276317,Medium
97caccbd-0dbd-4dfe-bd73-a909228d848e,Tonya Carlson,53,Male,tina63@gmail.com,152-012-7357x828,12,138.53,1662.36,2,Debit Card,Afternoon,196.52,0,Furniture,167,106,916,236,263,182,04-12-2023,15-09-2024,3,0,248,534,1,-0.095720307,-0.057912333,1,3.107214953271028,415.59,1,311.6666666666667,228,230,0,0,Low,Premium Loyal Customers,0.43905890727158364,Medium
f2e69052-4500-4065-9bdf-838beb980fdb,Andrew Joseph,65,Male,zhale@yahoo.com,9478800207,12,108.28,1299.36,1,PayPal,2:00 AM,293.71,0,Electronics,855,606,440,226,508,466,25-02-2023,17-04-2024,1,0,399,816,1,-0.692374438,-1.060807468,1,1.5904039167686657,649.6800000000001,1,516.8333333333334,398,381,0,0,Low,Premium Loyal Customers,0.37072970161193075,Medium
f306a06c-46ec-4a87-8f74-d333ae05913f,Carolyn Snyder,43,Male,emilypineda@hughes.com,001-238-332-8243x4803,10,102.11,1021.1,2,Debit Card,2:00 AM,252,0,Electronics,138,468,856,250,210,579,03-03-2024,10-08-2024,1,0,284,444,1,-0.602447354,0.3609773280648171,1,2.2946067415730336,510.55,1,416.8333333333333,313,405,0,0,Low,Premium Loyal Customers,0.4094716927968719,Medium
152198c5-c32a-4b1c-956c-0174f61114f6,Timothy Alexander,63,Male,donaldsonsean@hernandez-ramsey.com,(871)631-4297x685,8,146.64,1173.12,3,PayPal,Afternoon,142.74,1,Furniture,929,413,260,430,627,437,09-11-2024,03-05-2025,1,0,18,193,1,-0.777740097,0.2391542582647165,1,6.047010309,586.56,0,516,438,436,0,0,Low,Premium Loyal Customers,0.062909803,Low
a5ee31f1-19e7-4684-bce1-0509aabd4adf,Patricia Hill,36,Non-Binary,rodriguezchristopher@vazquez.com,807.715.9575x82707,10,126.29,1262.9,3,Debit Card,2:00 AM,306.08,0,Furniture,969,932,987,702,849,875,07-10-2024,18-11-2024,0,0,184,226,1,-0.363437228,1.269383616922056,1,5.563436123348018,1262.9,1,885.6666666666666,720,719,0,0,Low,Premium Loyal Customers,0.1488586935452607,Low
466ac056-7c0a-4d9b-88d8-4953569af39d,Brandon Odonnell,26,Female,herrerajohn@powell.org,001-852-113-6056,7,192.67,1348.69,2,PayPal,2:00 AM,168.89,1,Electronics,964,793,648,748,949,667,08-01-2023,20-07-2023,5,0,671,864,1,-0.45497164,1.1470243207340458,1,1.5591791907514452,224.78166666666664,1,794.8333333333334,672,675,0,0,Low,Premium Loyal Customers,0.2114856548680078,Low
bf67fd48-ba39-4bb3-a9b0-903165d1ed82,Brenda Roman,60,Female,franklincharles@yahoo.com,+1-865-133-5724x21943,16,122.52,1960.32,3,UPI,Afternoon,268.77,0,Health,238,797,284,304,871,313,11-07-2023,20-05-2025,1,0,1,680,1,-0.356187534,0.5195960872230448,1,2.878590308370044,980.16,0,467.8333333333333,490,474,0,0,Low,Premium Loyal Customers,0.091997675,Low
2615871e-6729-41cd-b26e-396689b7711f,Andrew Padilla,21,Female,truiz@gmail.com,001-340-772-3040x9019,7,186.86,1308.02,1,UPI,Evening,187.31,0,Food,440,744,813,959,120,341,12-12-2023,27-11-2024,3,0,175,526,1,-0.78832487,0.8477823103793644,1,2.482011385199241,327.005,0,569.5,382,387,0,0,Low,Premium Loyal Customers,0.075617154,Low
219b44df-8355-4324-943b-45ddc142cfd9,Theresa Carter,21,Female,padillamichael@anderson-davenport.com,331.677.6548,16,68.85,1101.6,1,Debit Card,Evening,228.27,1,Health,160,418,989,151,955,252,27-11-2023,04-07-2024,3,0,321,541,1,-0.233511035,0.69550677,1,2.0324723247232472,275.4,1,487.5,383,389,0,0,Low,Premium Loyal Customers,0.2712505942770658,Low
171dc07b-b521-4106-98bf-b602e28ccffe,Michelle Thornton,66,Female,andrea66@casey.com,+1-722-672-0566x1309,14,203.24,2845.36,1,Debit Card,Night,28.78,1,Food,646,138,761,524,729,360,10-08-2024,16-04-2025,5,1,35,284,1,0.6689349460083233,-1.233195515,1,9.983719298245614,474.2266666666667,0,526.3333333333334,512,506,0,0,Low,Premium Loyal Customers,0.8670214641971379,High
753b6a57-6bb5-4f09-9acb-f3fbc22a60b1,Mr. Nathaniel Morris,54,Female,melissa13@woods.info,(943)151-3136x90354,9,138.89,1250.01,1,UPI,2:00 AM,7.24,1,Health,144,500,346,715,696,549,18-10-2022,21-10-2023,2,0,578,946,1,-1.021400015,-0.510263891,1,1.3199683210137276,416.6699999999999,1,491.6666666666667,587,583,0,0,Low,Premium Loyal Customers,0.433257365,Medium
9b1e6ea7-468b-41ef-94b2-547b899317b8,Brooke Murphy,47,Female,jeffreybutler@yahoo.com,000.679.0222,15,111.02,1665.3,1,PayPal,Afternoon,176.97,0,Furniture,773,812,333,639,110,305,12-09-2024,08-12-2024,1,0,164,251,1,-0.294124359,-0.295536793,1,6.608333333333333,832.65,0,495.3333333333333,323,321,0,0,Low,Premium Loyal Customers,0.080546711,Low
c2216b11-b4bf-4673-9b1f-baa9d063c9bd,Johnathan Meyer,71,Male,jonathan57@wilkinson.biz,1819432886,11,70.7,777.7,0,Debit Card,Afternoon,49.61,0,Furniture,118,294,429,274,548,453,04-03-2025,17-05-2025,3,1,4,78,1,-0.87365626,-2.040845677,1,9.844303797468354,194.425,0,352.6666666666667,432,415,0,0,Low,Premium Loyal Customers,0.6809246031746031,High
96956054-1760-44d4-b625-725a92325c03,Samuel Bernard,66,Female,qburton@hotmail.com,+1-420-054-5289x4475,10,187.45,1874.5,2,UPI,Night,288.7,0,Food,413,916,202,920,292,852,13-03-2023,30-08-2024,4,1,264,800,1,-0.514008158,-0.398128406,1,2.34019975,374.9,1,599.1666666666666,571,583,0,0,Low,Premium Loyal Customers,0.8401762277224782,High
2a85278a-23c5-475c-9c50-843d4240c278,Wendy Bowers,43,Male,fburnett@yahoo.com,(188)500-0617,7,164.03,1148.21,0,Debit Card,Afternoon,340.69,1,Food,932,192,604,697,435,524,23-08-2023,08-01-2025,2,0,133,637,1,-0.477435518,-0.913458543,1,1.7997021943573668,382.7366666666667,0,564,451,455,0,0,Low,Premium Loyal Customers,0.1148642245782077,Low
94576ca5-380a-4730-b732-bb84e91135fa,Brett Steele,36,Female,simpsonjennifer@atkinson.com,001-036-547-1594x1193,13,133.7,1738.1,2,PayPal,Morning,199.16,0,Health,641,156,331,757,534,483,06-09-2022,31-01-2023,1,0,841,988,1,-0.262827368,0.7710714090248035,1,1.7574317492416582,869.05,1,483.6666666666667,542,526,0,0,Low,Premium Loyal Customers,0.46147014032865996,Medium
582bad05-5b9c-4a56-b226-218672cf32ad,Scott Johns,29,Female,erikapena@hooper.com,855-923-2274,7,157.73,1104.11,3,Credit Card,Morning,294.4,1,Food,148,784,181,933,432,656,25-08-2022,16-09-2024,3,0,247,1000,1,-0.152244412,1.4277422069298455,1,1.103006993006993,276.0275,1,522.3333333333334,609,606,0,0,Low,Premium Loyal Customers,0.16056005028042994,Low
e7b60020-3483-4ecd-90e6-f5155ba558fc,Bernard Everett,20,Non-Binary,anthony45@perry.com,834-691-4664x41085,8,140.66,1125.28,2,Debit Card,Evening,150.59,1,Food,606,671,983,942,221,578,26-05-2023,04-09-2024,1,1,259,726,1,-0.448645593,1.3030335229686136,1,1.5478404401650618,562.64,1,666.8333333333334,485,487,0,0,Low,Premium Loyal Customers,0.7651922567477715,High
3d31c654-e389-4ce8-bfee-2fa3528e7f8c,Brandon Parks,66,Non-Binary,dlee@reeves.net,239-330-2483x9584,9,155.2,1396.8,0,Debit Card,2:00 AM,153.68,1,Health,300,349,413,968,467,528,27-02-2024,20-05-2025,3,0,1,449,1,-0.372388122,-1.863748955,1,3.104,349.2,0,504.1666666666667,551,543,0,0,Low,Premium Loyal Customers,0.1471198473363994,Low
b3463196-8193-46cb-9246-a13817822b64,Trevor Torres,61,Non-Binary,uellis@peterson.com,001-709-542-2287x729,12,157.54,1890.48,1,PayPal,Morning,190.57,0,Electronics,541,500,499,826,998,888,24-08-2022,28-03-2025,4,0,54,1001,1,-0.251686391,-0.907292088,1,1.8867065868263475,378.096,0,708.6666666666666,884,872,0,0,Low,Premium Loyal Customers,0.095203589,Low
e6d60089-0fe0-436c-a2d2-83812c443915,William Howe,30,Female,hamiltonashley@yahoo.com,586.959.3044x47003,12,87.23,1046.76,1,UPI,Evening,228.25,1,Food,336,485,705,833,815,749,29-06-2024,30-07-2024,1,1,295,326,1,-1.067205553,0.5205579818987659,1,3.2011009174311926,523.38,1,653.8333333333334,681,684,0,0,Low,Premium Loyal Customers,0.9426419787543006,High
d0f6ec52-5af2-464c-b7ce-5672010ff720,Sarah Olson,19,Female,markspence@yahoo.com,001-973-026-6189x4842,6,178.28,1069.68,1,PayPal,Afternoon,195.14,0,Furniture,468,483,161,905,604,338,12-07-2023,18-07-2024,2,0,307,679,1,-0.688873989,0.8166745317440068,1,1.5730588235294118,356.56,1,493.1666666666667,525,523,0,0,Low,Premium Loyal Customers,0.17380757237117805,Low
a1e5330d-6086-483a-ae4f-1173e64b915b,Alyssa Vargas,49,Male,treed@hotmail.com,3680842701,7,173.16,1212.12,1,PayPal,2:00 AM,90.63,1,Health,889,685,536,306,487,579,28-09-2022,03-05-2023,2,0,749,966,1,-0.686087621,-0.43162908,1,1.2534850051706308,404.04,1,580.3333333333334,429,429,0,0,Low,Premium Loyal Customers,0.5233462506537684,Medium
43fd8eed-8be9-4360-ad14-73d21020276b,Becky Fields,29,Non-Binary,olsontammy@yahoo.com,083-493-9572,6,65,390,3,UPI,Afternoon,179.25,0,Food,992,504,707,774,690,616,12-02-2023,11-10-2023,4,0,588,829,1,-1.825720478,1.7847564326767498,1,0.4698795180722891,78,1,713.8333333333334,597,595,0,0,Low,Premium Loyal Customers,0.12180039371414995,Low
d9d922c8-ffa1-4829-a60b-fbcc62d359d9,Peter Daniels,46,Non-Binary,zwallace@hotmail.com,(744)413-8176x191,9,161.7,1455.3,3,Credit Card,Evening,169.39,0,Food,281,992,867,649,787,126,21-01-2023,29-03-2023,6,1,784,851,1,0.070957193,0.7248847321275645,1,1.7080985915492957,207.9,1,617,471,451,0,0,Low,Premium Loyal Customers,0.8253635671780161,High
c9d9ead7-6b19-44da-a78a-f37a440b66eb,Peggy Garcia,30,Male,hartmanpatrick@hotmail.com,+1-787-189-9616x99781,6,210.74,1264.44,1,PayPal,Evening,152.19,1,Electronics,607,403,600,902,697,265,16-10-2022,17-04-2025,0,0,34,948,1,-0.469905531,0.3486690373086387,1,1.332391991570074,1264.44,0,579,537,523,0,0,Low,Premium Loyal Customers,0.10503395613196899,Low
585959cc-77bb-4d99-92d9-75de63a7501b,Ashley Smith,66,Female,tammyevans@gmail.com,154.898.9866x3215,13,169.34,2201.42,1,Debit Card,Evening,287.28,1,Food,454,614,307,808,952,224,08-01-2025,03-05-2025,4,0,18,133,1,0.2406903095383538,-1.227844942,1,16.428507462686568,440.284,0,559.8333333333334,577,570,0,0,Low,Premium Loyal Customers,0.2168760683760684,Low
d673febb-7929-43d0-8be3-56fa5f405ed6,Larry Mason,60,Non-Binary,ykirby@wilkinson-cole.com,557.358.2292x666,11,134.28,1477.08,0,PayPal,Morning,276.66,1,Electronics,794,639,808,290,414,662,01-05-2024,02-06-2024,3,0,353,385,1,-0.583895023,-1.48585195,1,3.826632124352332,369.27,1,601.1666666666666,512,490,0,0,Low,Premium Loyal Customers,0.4567305160188063,Medium
0990584d-8afb-497a-a6bd-26418891da38,Heather Rogers,31,Female,devin85@gmail.com,001-634-854-0886x0728,12,177.91,2134.92,3,UPI,Evening,187.17,0,Electronics,376,744,442,524,670,610,25-10-2023,21-05-2024,1,0,365,574,1,-0.241142627,1.6982809908031349,1,3.712904347826087,1067.46,1,561,551,550,0,0,Low,Premium Loyal Customers,0.3583026610406808,Medium
7bf1cdea-45c0-4509-b104-6791a912154c,Micheal Anderson,18,Non-Binary,carriepeters@turner.com,001-577-027-3429,11,178.14,1959.54,3,PayPal,2:00 AM,129.61,1,Food,825,853,820,192,529,753,26-02-2025,17-03-2025,0,0,65,84,1,-0.043776617,2.124666983911591,1,23.05341176470588,1959.54,0,662,532,513,0,0,Low,Premium Loyal Customers,0.07,Low
bc0d4cfe-2493-4d37-b0c2-dc310211fce9,Amber Herring,50,Non-Binary,flemingdaniel@shaffer.org,+1-460-117-2038x429,11,170.74,1878.14,3,Credit Card,Night,237.06,0,Furniture,321,265,742,255,283,189,06-01-2024,28-08-2024,1,0,266,501,1,0.3744709171575874,0.5639407023212859,1,3.7413147410358567,939.07,1,342.5,196,201,0,0,Low,Premium Loyal Customers,0.4044100965636073,Medium
2d5a098e-acc8-4efd-909f-2b7891b56f4c,Brian Black,55,Female,jroberts@yahoo.com,(637)506-5302x4439,11,129.03,1419.33,1,Credit Card,Evening,219.92,1,Furniture,910,249,759,107,128,395,16-05-2024,20-12-2024,2,0,152,370,1,-0.031983098,-0.878324274,1,3.825687331536388,473.11,0,424.6666666666667,234,235,0,0,Low,Premium Loyal Customers,0.22415535205844267,Low
6c9abdcc-efe1-40a7-b8e1-ee2b923fc1d0,Erica Smith,63,Female,james34@fowler.com,455.289.2668x933,12,181.48,2177.76,3,Debit Card,Night,135.65,1,Electronics,187,355,610,172,278,311,12-10-2023,07-03-2025,2,0,75,587,1,0.2715543467094545,0.1345390937071593,1,3.703673469387756,725.92,0,318.8333333333333,236,288,0,0,Low,Premium Loyal Customers,0.10045064627015632,Low
ffc23766-44bf-40cd-9ab7-334944a92816,James Miller,32,Male,brentgarrett@gmail.com,700.878.6278x239,14,124.18,1738.52,0,UPI,Evening,184.28,0,Food,730,367,884,163,909,449,27-08-2023,17-02-2024,2,0,459,633,1,-0.545168079,-0.186621993,1,2.7421451104100947,579.5066666666667,1,583.6666666666666,490,502,0,0,Low,Premium Loyal Customers,0.36704720476412434,Medium
c0a8f0b5-041a-434a-b018-83dfcb862362,David Gray,51,Non-Binary,granthamilton@lee-peterson.net,+1-802-079-7823x0878,10,211.6,2116,3,PayPal,2:00 AM,-2.99,0,Food,904,737,907,683,395,335,08-04-2023,29-06-2023,2,1,692,774,1,0.028374597,0.7320435208196073,1,2.730322580645161,705.3333333333334,1,660.1666666666666,419,419,0,0,Low,Premium Loyal Customers,0.9149639868454793,High
a5dcba11-d133-485b-81ac-42364b7b8673,Adam Richards,47,Male,katherinehernandez@hotmail.com,467.692.6099x77200,9,192.55,1732.95,3,Credit Card,Afternoon,320.05,0,Health,289,552,291,585,365,523,07-12-2023,18-07-2024,1,1,307,531,1,0.3207973280058402,0.6748920525864379,1,3.257424812030075,866.475,1,434.1666666666667,395,405,0,0,Low,Premium Loyal Customers,0.8004306567001639,High
3a4c23bf-d364-4e79-b1b5-1c9d9c870d4c,Michael Kim,40,Non-Binary,mcknightteresa@lee.com,797.179.0955x650,5,195.77,978.85,0,PayPal,Night,156.04,0,Health,205,280,283,325,876,889,28-02-2025,02-05-2025,5,0,19,82,1,-0.753332564,-0.692073824,1,11.793373493975905,163.14166666666668,0,476.3333333333333,788,683,0,0,Low,Premium Loyal Customers,0.1600824175824176,Low
276cf10c-de48-487f-a71c-a8e54e1ef39f,Jessica Knight,56,Non-Binary,bryan29@gmail.com,256.617.4261,11,22.83,251.13,3,PayPal,Evening,358.97,1,Food,300,546,943,527,137,310,01-11-2024,13-05-2025,1,0,8,201,1,-1.471232499,0.5788663658533538,1,1.243217821782178,125.565,0,460.5,220,220,0,0,Low,Premium Loyal Customers,0.028413793,Low
7f4730bc-064c-4f36-a027-b0c49b1f7b0f,Duane Gould,33,Non-Binary,nreynolds@hotmail.com,292.397.2829x25394,8,125.42,1003.36,2,PayPal,Night,227.6,1,Furniture,976,948,328,489,688,287,02-06-2023,05-03-2024,2,0,442,719,1,-0.887287692,0.8762779540898676,1,1.3935555555555557,334.4533333333333,1,619.3333333333334,358,367,0,0,Low,Premium Loyal Customers,0.35084342800583923,Medium
bd1b9ec1-68ea-483f-9d67-6e9631752d5a,Timothy Green,42,Male,alanguzman@gmail.com,001-316-607-0642,12,161.63,1939.56,1,Credit Card,Afternoon,182.42,1,Electronics,742,336,857,837,819,505,08-01-2025,15-03-2025,3,0,67,133,1,0.3991388072334237,-0.339520654,1,14.474328358208956,484.89,0,682.6666666666666,673,649,0,0,Low,Premium Loyal Customers,0.03125,Low
fe46d968-8ac8-47b4-b1ac-056040847a5b,David Mccarthy,49,Non-Binary,michaelcooper@gmail.com,3228204211,13,155.81,2025.53,1,PayPal,Evening,132.41,1,Health,898,448,354,936,801,407,26-12-2023,18-12-2024,2,0,154,512,1,-0.118093988,-0.400862871,1,3.948401559454191,675.1766666666666,0,640.6666666666666,630,611,0,0,Low,Premium Loyal Customers,0.16799109290506592,Low
dfffb2af-634e-43dc-ae35-fdcc728f55c3,Kelly Barnes,56,Non-Binary,regina41@hotmail.com,495-195-6734x98181,11,217.47,2392.17,0,UPI,Afternoon,332.92,0,Health,375,599,816,436,580,996,15-01-2025,09-04-2025,1,0,42,126,1,-0.144801194,-1.228804049,1,18.835984251968505,1196.085,0,633.6666666666666,691,565,0,0,Low,Premium Loyal Customers,0.051625,Low
e6cb725b-4ce4-48b7-ad02-03e717b7ae18,Ashley Mccormick,67,Male,ninafuller@yahoo.com,-7911,13,193.23,2511.99,3,Debit Card,Night,321.51,0,Furniture,857,821,610,385,970,112,16-09-2022,10-05-2023,3,1,742,978,1,0.487824852,-0.031677484,1,2.565873340143003,627.9975,1,625.8333333333334,444,446,0,0,Low,Premium Loyal Customers,0.9095576303939487,High
d313f4de-6297-4690-acfe-4e42887f01d5,James Howard,38,Non-Binary,gmoody@yahoo.com,101-523-9172x0458,7,226.72,1587.04,0,Credit Card,2:00 AM,185.79,1,Furniture,664,570,483,791,516,924,27-01-2024,12-07-2024,2,1,313,480,1,0.3083636253849748,-0.833248308,1,3.2994594594594595,529.0133333333333,1,658,682,675,0,0,Low,Premium Loyal Customers,0.8600887562710585,High
fd6017e4-4acf-401d-9d38-8c2d118de9b3,Anthony Clay,51,Male,aprilhayes@gmail.com,(200)439-8451,7,226.59,1586.13,2,PayPal,2:00 AM,184.62,0,Food,171,766,289,367,420,206,26-05-2022,05-02-2024,3,0,471,1091,1,-0.255310403,0.09335265,1,1.4525,396.5325,1,369.8333333333333,237,237,0,0,Low,Premium Loyal Customers,0.5293603952857875,Medium
4bef3f49-bb36-44e2-86e6-fef9894bc4c0,Mr. David Mitchell,49,Male,melissasmith@hotmail.com,(816)355-8914,10,78.28,782.8,2,Debit Card,Night,115.41,0,Furniture,592,291,598,921,811,332,13-06-2024,20-09-2024,1,1,243,342,1,-0.81754407,0.1166193408507438,1,2.2822157434402333,391.4,1,590.8333333333334,564,571,0,0,Low,Premium Loyal Customers,0.831497046,High
18b3808d-a3cb-490d-bc37-6a4506814e98,Crystal Thompson,38,Non-Binary,cparks@yahoo.com,001-811-538-4123x7705,16,228.91,3662.56,0,UPI,2:00 AM,278.84,0,Food,127,649,218,392,470,343,25-07-2024,19-08-2024,2,0,275,300,1,0.6535164849840647,-0.459124296,1,12.16797342192691,1220.8533333333332,1,366.5,323,318,0,0,Low,Premium Loyal Customers,0.22376128955990443,Low
d2a337f7-6ef7-429d-8035-c2f4e1041ee7,Tyrone Myers,69,Male,christopher98@yahoo.com,001-041-886-2915x675,12,109.32,1311.84,0,UPI,Night,45.15,1,Electronics,182,285,351,454,849,971,08-06-2023,13-05-2025,2,0,8,713,1,-0.99480355,-1.738010323,1,1.837310924369748,437.28,0,515.3333333333334,783,779,0,0,Low,Premium Loyal Customers,0.082462388,Low
